Category,Match Score,Missing Skills
PUBLIC-RELATIONS,2.3117772762631565,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
APPAREL,2.3110906566201783,"['machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
AVIATION,2.3060354748712366,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ACCOUNTANT,2.30471071839974,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
HR,2.3043216633229826,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ACCOUNTANT,2.302906514595592,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
DIGITAL-MEDIA,2.302487895253181,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'sql', 'scikit-learn']"
HEALTHCARE,2.296739451143804,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
HEALTHCARE,2.2946299879824186,"['machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
HR,2.2932411453020523,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
HEALTHCARE,2.290736549896532,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'sql', 'scikit-learn']"
HEALTHCARE,2.2877220629090655,"['machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
FITNESS,2.287585548169039,"['machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
CHEF,2.2865958202858474,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ACCOUNTANT,2.2851911657129986,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
INFORMATION-TECHNOLOGY,2.2822879063534742,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'sql', 'scikit-learn']"
AVIATION,2.282031293230561,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
TEACHER,2.273285623865426,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
FINANCE,2.2700751187312207,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
BUSINESS-DEVELOPMENT,2.2688726088713986,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
DIGITAL-MEDIA,2.26817600094258,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ENGINEERING,2.265685782396914,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
TEACHER,2.26501078352444,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
APPAREL,2.2595781150014953,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
FINANCE,2.2542324100845454,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ARTS,2.2530127054993745,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
PUBLIC-RELATIONS,2.2516673087759114,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
HEALTHCARE,2.2481848607505266,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'sql', 'scikit-learn']"
BANKING,2.246732201902329,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
HEALTHCARE,2.2455035131819274,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
SALES,2.2446025840614605,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
BUSINESS-DEVELOPMENT,2.243787636434943,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'sql', 'scikit-learn']"
BANKING,2.2422518454132847,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'sql', 'scikit-learn']"
AVIATION,2.241843436296182,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
AVIATION,2.2376303343820196,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
CHEF,2.237069384678293,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
INFORMATION-TECHNOLOGY,2.234172215485623,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
INFORMATION-TECHNOLOGY,2.2336406539418716,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
FINANCE,2.233184182063505,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
INFORMATION-TECHNOLOGY,2.2324127924066124,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
HR,2.2323180903490023,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
CHEF,2.223557722363875,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
CONSTRUCTION,2.221584936828311,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ENGINEERING,2.2180013552665856,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
SALES,2.217611049230574,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
TEACHER,2.216168469910679,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
FINANCE,2.215311882300822,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
FITNESS,2.2120809438763653,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
BANKING,2.2094428792862013,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ACCOUNTANT,2.2090990334233758,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'scikit-learn']"
DESIGNER,2.2039620610034243,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
HEALTHCARE,2.1861870097899434,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
CHEF,2.1853722250603864,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
INFORMATION-TECHNOLOGY,2.1804866450060527,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'scikit-learn']"
FINANCE,2.1784606463372382,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
CONSTRUCTION,2.1705327738612485,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
BANKING,2.167779117794849,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
HR,2.166432275341272,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
PUBLIC-RELATIONS,2.1592614697343686,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
INFORMATION-TECHNOLOGY,2.157244821780506,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ACCOUNTANT,2.154860524150346,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ADVOCATE,2.1505636941803967,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ACCOUNTANT,2.146199500862786,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
SALES,2.1430866640058306,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
DIGITAL-MEDIA,2.140469274339026,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'sql', 'scikit-learn']"
BANKING,2.1324669499896234,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
FINANCE,2.131559792585171,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
DIGITAL-MEDIA,2.12668690896737,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'sql', 'scikit-learn']"
CONSULTANT,2.1265800883808867,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
FITNESS,2.125366004608099,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ADVOCATE,2.123263568313518,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
INFORMATION-TECHNOLOGY,2.1156561369113014,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
FITNESS,2.1140573001990304,"['machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
INFORMATION-TECHNOLOGY,2.113617968193741,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'scikit-learn']"
ACCOUNTANT,2.106601231533739,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
AVIATION,2.105663205760122,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ADVOCATE,2.1050735812807475,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
FITNESS,2.10416388212368,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ARTS,2.0997866963982146,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
SALES,2.0971977363088783,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
APPAREL,2.09589721310961,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
APPAREL,2.0938139674595977,"['machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ARTS,2.0921652938492965,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
BANKING,2.0917261004402663,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'scikit-learn']"
ACCOUNTANT,2.0899665713631577,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
TEACHER,2.0898615399930915,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
BUSINESS-DEVELOPMENT,2.0822550946576466,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
DIGITAL-MEDIA,2.0822176268881476,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'sql', 'scikit-learn']"
PUBLIC-RELATIONS,2.081582191084859,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
BANKING,2.0805571285492634,"['machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
AVIATION,2.0794658691461994,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
TEACHER,2.0786492227174347,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
SALES,2.077624721589971,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ENGINEERING,2.0752854159167584,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'scikit-learn']"
SALES,2.071637347418804,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
TEACHER,2.070992622992319,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
BANKING,2.070704301840277,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
FINANCE,2.0702781844702614,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
BUSINESS-DEVELOPMENT,2.0700018870492474,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ENGINEERING,2.0637459480005433,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
BANKING,2.062910628026009,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
SALES,2.061245490944934,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
AUTOMOBILE,2.058374756977549,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
BUSINESS-DEVELOPMENT,2.05811941262165,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ADVOCATE,2.0560114564855034,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
FINANCE,2.054040358024658,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
CHEF,2.0531005238936086,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
SALES,2.0516797632558736,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
INFORMATION-TECHNOLOGY,2.0496174340845106,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'sql', 'scikit-learn']"
BANKING,2.0473958812410538,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
AGRICULTURE,2.042536339267902,"['machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
CONSULTANT,2.042386150978556,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ADVOCATE,2.0418800075023342,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ADVOCATE,2.0394878110075476,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
FITNESS,2.033459315974017,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
TEACHER,2.032969711471122,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ADVOCATE,2.0275379430321934,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
FINANCE,2.0238014392051125,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
CONSULTANT,2.0232894961986565,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ACCOUNTANT,2.0231455443842123,"['machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
AVIATION,2.019994382637325,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
INFORMATION-TECHNOLOGY,2.01450905705512,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ACCOUNTANT,2.0103546409206796,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ADVOCATE,2.010267525766192,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
CONSTRUCTION,2.009005410118855,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
BUSINESS-DEVELOPMENT,2.0079282828758096,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ENGINEERING,2.0002004493132586,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
DESIGNER,1.998650164001218,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
FINANCE,1.9972948371051145,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
SALES,1.9955743175093923,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
BANKING,1.9931508966504334,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
FINANCE,1.990768477181993,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
TEACHER,1.99076337955214,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
BANKING,1.9898650666944462,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
CONSULTANT,1.9834741388230646,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
BUSINESS-DEVELOPMENT,1.9833780800003908,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ACCOUNTANT,1.9810831547723569,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'sql', 'scikit-learn']"
FITNESS,1.9746811382591685,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
DESIGNER,1.97302530758776,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'sql', 'scikit-learn']"
DIGITAL-MEDIA,1.9726068816579523,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'sql', 'scikit-learn']"
AVIATION,1.9725395088315243,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
HEALTHCARE,1.9720892751121488,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
DIGITAL-MEDIA,1.9720849002842544,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'sql', 'scikit-learn']"
CONSULTANT,1.9694669617469098,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
AGRICULTURE,1.9677251390593926,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
CONSTRUCTION,1.9660278021375082,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ACCOUNTANT,1.9655165061984166,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ENGINEERING,1.9576042339453485,"['machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
ADVOCATE,1.9566775900437803,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
CONSTRUCTION,1.9544589443682328,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
CONSULTANT,1.947602834572898,"['statistics', 'machine learning', 'numpy', 'python', 'pandas', 'git', 'sql', 'scikit-learn']"
